employId,studentId,companyName,position,salary,startDate,endDate,nationality,destination
E94947,S668456,OnyxMarineSolutions,Landscaper,66206,2020-12-23,2023-03-14,DominicanRepublic,1
E233122,S952728,Barclays,OccupationalTherapist,76486,2020-11-18,2025-07-02,Finland,0
E439061,S964607,Alibaba,MachineOperator,70166,2022-08-17,2024-09-05,EquatorialGuinea,2
E332265,S886240,Siemens,ITSupportSpecialist,62919,2019-09-29,2024-12-18,Denmark,1
E225966,S16540,JohnsHopkinsUniversity,Dietitian/Nutritionist,45537,2018-01-08,2023-09-07,CaboVerde,2
E732499,S636149,PepsiCo,HRManager,60168,2022-09-22,2023-05-26,Cuba,1
E275896,S501657,Nissan,FilmDirector,52245,2020-07-10,2023-05-01,China,1
E440226,S709671,UniversityofIllinoisUrbana-Champaign,FilmDirector,51984,2022-02-24,2025-06-11,China,1
E493843,S903854,UniversityofMichigan,DigitalMarketer,46125,2022-03-26,2024-11-01,Cambodia,0
E928095,S713042,Sony,Pharmacist,78938,2022-01-18,2025-07-31,Gambia,0
E527444,S759384,Hitachi,Dentist,44162,2019-10-05,2023-07-14,Burundi,1
E800986,S973921,Nike,Dentist,44462,2021-06-15,2023-06-09,Burundi,0
E637523,S42875,Nissan,LawEnforcementOfficer,66762,2019-10-11,2023-10-04,Ecuador,1
E379380,S824717,UniversityofManchester,Mechanic,71660,2018-12-21,2025-02-04,Estonia,2
E338859,S672793,Mercedes-Benz,Journalist,64392,2019-12-22,2023-11-27,Djibouti,0
E101163,S625379,CarnegieMellonUniversity,FilmDirector,52000,2019-01-08,2025-01-18,China,0
E156136,S453555,Philips,Doctor/Physician,46651,2022-01-02,2023-03-04,Cameroon,1
E935963,S67636,Coca-Cola,MachineOperator,70533,2019-07-04,2023-01-16,EquatorialGuinea,0
E822358,S155831,Audi,DataAnalyst,41716,2022-10-13,2025-08-12,Bulgaria,2
E33928,S926001,UniversityofCaliforniaLosAngeles(UCLA),Pilot,82622,2021-04-15,2023-02-10,Ghana,1
E106190,S396385,ZenithPulseMedia,Musician,73776,2021-05-17,2023-09-07,Ethiopia,2
E709858,S929908,Audi,Pilot,82362,2021-10-07,2024-11-24,Ghana,2
E445066,S290938,Nike,Electrician,49194,2021-11-23,2023-06-29,CentralAfricanRepublic,0
E96950,S699047,Nike,CustomerServiceRepresentative,41187,2021-04-16,2025-05-30,Brunei,0
E117069,S843773,DHL,CustomerServiceRepresentative,40847,2020-02-01,2025-07-26,Brunei,1
E59959,S719340,BostonUniversity,ConstructionWorker,38376,2018-05-19,2023-05-27,BosniaandHerzegovina,2
E921511,S450439,BYD,PoliceOfficer,83990,2022-10-28,2025-02-18,Grenada,1
E230331,S199443,Vodafone,ResearchScientist,88092,2021-12-28,2023-01-16,Guyana,0
E444823,S682447,GeorgiaInstituteofTechnology,HVACTechnician,60950,2020-11-09,2025-11-14,Cyprus,2
E560115,S960871,Nike,Photographer,79784,2021-06-02,2023-04-18,Georgia,0
E893647,S701000,UniversityofWarwick,Dietitian/Nutritionist,45525,2022-10-19,2024-01-02,CaboVerde,0
E205654,S287041,UniversityofIllinoisUrbana-Champaign,Dietitian/Nutritionist,45497,2020-12-26,2025-06-13,CaboVerde,1
E982314,S932396,UniversityofIllinoisUrbana-Champaign,GameDeveloper,58219,2018-08-22,2025-05-20,Côted'Ivoire,1
E138511,S558304,IKEA,ITSupportSpecialist,63118,2019-04-22,2024-04-23,Denmark,2
E658330,S724137,UniversityofTexasatAustin,Nurse,74742,2022-11-13,2023-12-28,Fiji,0
E704224,S504487,HSBC,Landscaper,66053,2019-05-21,2025-07-26,DominicanRepublic,2
E700408,S563954,Canon,SchoolTeacher,91168,2019-10-10,2025-04-22,Hungary,1
E475875,S233961,Airbus,OccupationalTherapist,76281,2018-08-02,2025-10-12,Finland,2
E160397,S100490,Nissan,LawEnforcementOfficer,67066,2019-06-20,2024-09-01,Ecuador,1
E283973,S408163,Hyundai,Plumber,83240,2022-01-08,2024-08-13,Greece,2
E412021,S816422,IKEA,HVACTechnician,60724,2022-03-22,2024-01-31,Cyprus,2
E117055,S904146,Coca-Cola,OccupationalTherapist,75793,2019-12-18,2025-08-09,Finland,0
E154842,S913119,BYD,Photographer,80445,2022-01-14,2025-09-12,Georgia,1
E691055,S594842,Nissan,PoliticalScientist,85651,2018-06-05,2025-07-14,Guatemala,1
E788789,S725940,Alibaba,MachineOperator,70393,2022-08-24,2024-04-27,EquatorialGuinea,2
E664363,S538503,Hewlett-Packard(HP),Librarian,67964,2018-02-01,2023-09-20,Egypt,2
E222540,S502384,UniversityofCaliforniaLosAngeles(UCLA),ConstructionWorker,38367,2021-05-12,2024-02-26,BosniaandHerzegovina,1
E35031,S600755,Samsung,GraphicDesigner,59495,2018-12-09,2023-06-14,Croatia,2
E866493,S297736,Hyundai,RealEstateAgent,86814,2021-09-08,2024-12-21,Guinea-Bissau,2
E880341,S998104,Sony,LogisticsManager,69526,2020-05-20,2024-11-17,ElSalvador,0
E793094,S452707,Mercedes-Benz,ContentCreator,38949,2019-12-18,2023-07-25,Botswana,0
E832765,S111388,HSBC,Nurse,74936,2020-07-10,2025-08-14,Fiji,1
E171915,S236804,Hewlett-Packard(HP),FinancialAdvisor,53471,2018-02-25,2023-10-28,Colombia,2
E994205,S876895,Vodafone,Nurse,75438,2022-09-15,2025-08-02,Fiji,0
E866995,S246951,EchelonDynamics,LogisticsManager,69564,2018-09-12,2023-11-06,ElSalvador,0
E465541,S773057,Sony,ITSupportSpecialist,63555,2020-07-13,2024-02-29,Denmark,0
E333594,S482355,UniversityofWisconsin-Madison,Electrician,49229,2018-10-19,2024-07-04,CentralAfricanRepublic,2
E624672,S546666,Siemens,EventPlanner,49958,2020-03-28,2023-02-12,Chad,1
E321382,S275666,Airbus,Mechanic,72541,2022-04-09,2024-10-08,Estonia,2
E250609,S305598,DHL,Dentist,43664,2020-12-22,2024-10-08,Burundi,1
E37083,S913715,Barclays,FlightAttendant,55595,2019-10-12,2024-06-27,Congo(DemocraticRepublic),0
E644437,S712847,Boeing,FlightAttendant,54695,2022-08-12,2024-03-24,Congo(DemocraticRepublic),0
E294905,S262415,Airbus,Farmer,51276,2020-06-06,2023-02-07,Chile,2
E48205,S351552,Lenovo,ITSupportSpecialist,62824,2021-09-05,2023-02-15,Denmark,1
E715150,S530026,UniversityofPennsylvania,FreelanceWriter,57095,2019-08-10,2023-08-16,CostaRica,0
E47074,S208052,Canon,RoboticsEngineer,89775,2019-07-09,2023-11-18,Honduras,1
E80040,S780854,Airbus,ResearchScientist,87996,2021-10-04,2023-10-15,Guyana,2
E986393,S965938,Accenture,Pharmacist,79085,2020-02-26,2023-12-24,Gambia,2
E378084,S464137,PepsiCo,Dietitian/Nutritionist,44781,2020-03-06,2024-03-16,CaboVerde,1
E837071,S918440,LG,Dietitian/Nutritionist,45553,2022-02-13,2025-12-21,CaboVerde,0
E14075,S602295,Hewlett-Packard(HP),Pilot,82010,2019-03-30,2025-08-18,Ghana,2
E871644,S209830,Siemens,DataAnalyst,42472,2021-04-28,2023-08-30,Bulgaria,1
E129923,S668980,DukeUniversity,FilmDirector,51845,2020-02-06,2023-08-17,China,1
E82962,S494535,Intel,Farmer,50609,2021-07-16,2023-06-30,Chile,2
E550293,S999753,ElysiumBiotech,MarketingManager,70658,2019-11-09,2023-06-25,Eritrea,2
E547450,S199833,Pfizer,GameDeveloper,58227,2018-01-23,2025-05-24,Côted'Ivoire,2
E498378,S916420,LG,EventPlanner,50070,2018-05-07,2023-04-27,Chad,0
E358760,S829139,PepsiCo,OperationsManager,77513,2020-02-25,2025-12-01,France,1
E876296,S134629,Adidas,Photographer,80151,2022-09-14,2025-02-08,Georgia,2
E410195,S36359,UniversityofTexasatAustin,LogisticsManager,68977,2018-12-07,2025-04-19,ElSalvador,0
E817300,S813039,Tencent,MarketingManager,70722,2019-12-02,2023-05-30,Eritrea,2
E908824,S332285,Nissan,Florist,55703,2022-02-05,2025-11-17,Congo(Republic),1
E689424,S848515,UniversityofVirginia,Firefighter,53998,2022-01-25,2025-09-17,Comoros,1
E788837,S87490,Canon,ChemicalEngineer,34095,2018-02-12,2023-05-29,Belize,1
E273225,S927300,Audi,EventPlanner,49802,2022-03-26,2024-06-19,Chad,2
E441796,S630877,Coca-Cola,Nurse,75032,2018-07-16,2025-09-11,Fiji,0
E217570,S374873,UniversityofPennsylvania,MarketingManager,70731,2020-09-22,2024-05-27,Eritrea,0
E715388,S418346,Coca-Cola,Microbiologist,72951,2018-07-09,2023-08-19,Eswatini,0
E426228,S967287,HSBC,SocialMediaManager,92116,2020-02-09,2025-09-19,Iceland,1
E644104,S237943,Tesla,Pilot,82536,2019-11-24,2024-11-14,Ghana,0
E24222,S346513,UniversityofManchester,Microbiologist,72837,2018-12-18,2024-07-09,Eswatini,2
E163546,S224101,UniversityofCaliforniaLosAngeles(UCLA),LabTechnician,64983,2019-04-19,2024-12-23,Dominica,1
E708633,S577755,Barclays,Firefighter,54450,2020-04-29,2025-02-25,Comoros,0
E819220,S11277,Siemens,Landscaper,66531,2018-07-05,2023-12-19,DominicanRepublic,2
E952748,S267918,UniversityofWarwick,MachineOperator,69647,2019-03-19,2024-05-11,EquatorialGuinea,0
E88008,S283502,PepsiCo,HVACTechnician,61568,2020-08-26,2024-09-12,Cyprus,1
E488442,S674511,JohnsHopkinsUniversity,Dentist,44220,2022-05-03,2023-03-22,Burundi,2
E722941,S470577,Huawei,MarketingManager,71448,2020-09-17,2025-06-24,Eritrea,1
E655665,S306362,NorthwesternUniversity,Doctor/Physician,46871,2021-06-05,2023-10-29,Cameroon,2
E133007,S178535,Accenture,LogisticsManager,69514,2019-10-26,2025-03-30,ElSalvador,2
E549531,S286060,NewYorkUniversity(NYU),Dietitian/Nutritionist,44817,2022-01-21,2024-06-20,CaboVerde,0
E643931,S860128,Sony,PoliticalScientist,84779,2019-12-01,2025-12-22,Guatemala,0
E455208,S499296,Siemens,LabTechnician,65410,2019-05-09,2024-10-28,Dominica,1
E180522,S371357,Accenture,Firefighter,54350,2021-09-30,2023-11-08,Comoros,2
E536381,S941197,Tesla,Nurse,75501,2022-07-17,2023-05-19,Fiji,0
E312978,S643792,BostonUniversity,Electrician,48610,2021-04-15,2023-09-11,CentralAfricanRepublic,2
E431984,S701851,EchelonDynamics,PhysicalTherapist,81458,2019-10-20,2025-10-30,Germany,0
E770800,S491305,PepsiCo,DroneOperator,47740,2018-04-02,2025-11-03,Canada,1
E170069,S333043,CornellUniversity,GameDeveloper,58569,2020-03-19,2024-03-17,Côted'Ivoire,1
E58425,S576397,UniversityofWashington,LawEnforcementOfficer,66771,2019-06-28,2025-11-13,Ecuador,2
E90381,S638211,Mercedes-Benz,FreelanceWriter,56625,2019-11-14,2024-04-20,CostaRica,0
E449397,S663347,Audi,EventPlanner,50456,2020-04-04,2025-05-11,Chad,2
E550113,S773934,UniversityofWisconsin-Madison,GraphicDesigner,59488,2022-10-29,2024-08-05,Croatia,2
E323028,S195236,Tencent,PhysicalTherapist,81390,2018-11-03,2024-07-22,Germany,2
E370631,S411334,DHL,RetailSalesAssociate,89013,2018-05-04,2023-05-25,Haiti,1
E161520,S27683,Pfizer,Microbiologist,73418,2020-04-14,2025-09-11,Eswatini,2
E475768,S892281,Novartis,Landscaper,65891,2018-03-16,2023-02-28,DominicanRepublic,0
E797302,S496287,HSBC,Nurse,75393,2020-08-23,2025-11-17,Fiji,1
E375485,S662608,McGillUniversity,Florist,55749,2022-05-20,2025-06-06,Congo(Republic),2
E595964,S218488,Nike,FilmDirector,52398,2019-07-27,2023-02-09,China,0
E504808,S172188,BostonUniversity,FilmDirector,52308,2018-10-03,2024-09-04,China,2
E885905,S937920,AstralinkRobotics,OperationsManager,76901,2019-07-21,2024-06-13,France,0
E730993,S658955,Audi,PoliticalScientist,85035,2021-07-02,2023-08-25,Guatemala,2
E413518,S439672,BYD,PhysicalTherapist,80858,2022-07-19,2025-01-06,Germany,1
E64897,S547161,DHL,Microbiologist,72769,2020-01-11,2024-11-11,Eswatini,1
E588894,S938265,Siemens,ClinicalPsychologist,37155,2022-05-27,2023-05-20,Bolivia,1
E62570,S344128,UniversityofMichigan,FlightAttendant,55000,2018-02-19,2025-04-23,Congo(DemocraticRepublic),0
E52285,S946304,HSBC,GameDeveloper,58482,2021-01-24,2023-04-04,Côted'Ivoire,1
E318447,S717379,Audi,Electrician,48678,2020-12-22,2024-05-18,CentralAfricanRepublic,2
E42534,S972820,UniversityofPennsylvania,Microbiologist,73420,2018-03-04,2023-02-10,Eswatini,0
E278935,S952731,HSBC,Electrician,49556,2021-10-04,2024-01-21,CentralAfricanRepublic,1
E665314,S636149,PepsiCo,HRManager,60168,2019-02-09,2023-12-22,Cuba,1
E675378,S48972,Novartis,OccupationalTherapist,75876,2021-09-30,2023-09-25,Finland,0
E694998,S560896,Boeing,DroneOperator,48297,2018-04-07,2025-11-18,Canada,0
E452630,S617769,CarnegieMellonUniversity,CustomerServiceRepresentative,40630,2018-03-26,2025-10-01,Brunei,0
E624549,S681670,Barclays,Nurse,75529,2022-11-13,2023-08-14,Fiji,0
E352019,S888475,Siemens,Florist,55752,2020-07-05,2023-04-12,Congo(Republic),1
E634542,S492609,Tesla,OccupationalTherapist,75891,2021-07-28,2025-08-17,Finland,0
E881716,S762873,CornellUniversity,ITSupportSpecialist,63581,2022-07-26,2025-12-26,Denmark,1
E887540,S515775,Boeing,Nurse,75239,2022-04-14,2023-12-18,Fiji,0
E756529,S338274,Barclays,SoftwareDeveloper,93772,2019-06-11,2025-11-20,Indonesia,0
E742333,S228022,LG,MachineOperator,69797,2022-12-22,2024-06-02,EquatorialGuinea,0
E770179,S445760,Mercedes-Benz,DataAnalyst,42192,2022-06-19,2023-12-06,Bulgaria,0
E180768,S900598,Intel,FreelanceWriter,56831,2018-10-26,2023-06-29,CostaRica,2
E785021,S345146,Panasonic,OperationsManager,77302,2022-07-17,2024-10-26,France,0
E57361,S739648,Nike,Doctor/Physician,47173,2018-02-06,2024-09-11,Cameroon,0
E424333,S637987,UniversityofVirginia,Farmer,51202,2018-06-15,2025-08-15,Chile,1
E90053,S990174,Santander,DroneOperator,48302,2022-04-02,2025-05-22,Canada,1
E864878,S876057,Boeing,Paramedic,78479,2021-07-09,2023-07-26,Gabon,0
E730037,S832399,Siemens,Librarian,67873,2018-12-24,2024-02-16,Egypt,2
E632060,S878169,L'Oréal,Pilot,82373,2021-05-08,2023-08-02,Ghana,0
E480583,S838754,Accenture,DataAnalyst,41955,2020-07-30,2025-10-29,Bulgaria,2
E115793,S732899,NewYorkUniversity(NYU),Dietitian/Nutritionist,44628,2021-05-26,2023-03-23,CaboVerde,0
E67333,S115108,LG,Photographer,80397,2019-12-21,2025-07-03,Georgia,0
E990508,S838587,UniversityofMichigan,OccupationalTherapist,75980,2021-08-11,2024-10-10,Finland,0
E496978,S607639,IKEA,LabTechnician,64916,2018-06-10,2025-11-27,Dominica,2
E680999,S974302,Santander,Florist,55958,2020-11-10,2024-07-31,Congo(Republic),1
E168247,S260672,Adidas,IndustrialDesigner,62290,2018-10-22,2024-01-10,Czechia,2
E216412,S23391,IKEA,PoliceOfficer,84621,2019-05-30,2023-02-19,Grenada,2
E521393,S364080,LVMH,LawEnforcementOfficer,67060,2021-05-08,2023-07-26,Ecuador,2
E79874,S959139,UniversityofPennsylvania,ITSupportSpecialist,62821,2021-05-12,2025-09-01,Denmark,0
E945688,S639881,Barclays,Farmer,50715,2019-07-05,2025-06-17,Chile,0
E211933,S68215,Lenovo,IndustrialDesigner,61925,2019-05-27,2025-12-31,Czechia,1
E861878,S994435,Airbus,GraphicDesigner,58865,2020-11-09,2023-09-28,Croatia,2
E301283,S190393,BMW,OperationsManager,77123,2019-12-14,2024-07-22,France,1
E631008,S275815,Samsung,Journalist,64351,2021-08-08,2025-02-27,Djibouti,0
E399420,S406871,Mercedes-Benz,CivilEngineer,34847,2018-07-23,2024-09-03,Benin,0
E570182,S960622,Audi,DroneOperator,48489,2020-10-01,2025-04-21,Canada,2
E765407,S863796,UniversityofNorthCarolinaatChapelHill,HVACTechnician,61495,2022-11-17,2024-02-23,Cyprus,0
E930558,S828150,Boeing,FlightAttendant,55576,2020-10-21,2025-02-01,Congo(DemocraticRepublic),0
E511030,S685985,UniversityofIllinoisUrbana-Champaign,Firefighter,53670,2019-07-28,2023-08-16,Comoros,1
E897374,S228340,BYD,Librarian,68356,2019-03-06,2025-08-27,Egypt,1
E139700,S234759,LG,FinancialAdvisor,52945,2019-04-06,2023-08-18,Colombia,0
E414935,S872975,LG,Pharmacist,79433,2020-10-09,2023-07-29,Gambia,0
E964646,S259272,Pfizer,CivilEngineer,35475,2020-06-06,2025-10-19,Benin,2
E427718,S421400,Siemens,LabTechnician,65196,2021-09-28,2024-06-18,Dominica,1
E48892,S928642,UniversityofWarwick,GraphicDesigner,58651,2020-09-05,2025-01-23,Croatia,0
E993462,S186098,BMW,Paramedic,78062,2021-02-16,2024-10-09,Gabon,1
E418370,S281139,PepsiCo,DigitalMarketer,45851,2021-07-02,2025-04-12,Cambodia,1
E55649,S12398,Vodafone,RealEstateAgent,87628,2020-05-05,2023-06-23,Guinea-Bissau,0
E691772,S208052,Canon,RoboticsEngineer,89775,2022-06-18,2025-05-13,Honduras,1
E682723,S731498,LG,ITSupportSpecialist,63366,2019-02-05,2024-11-20,Denmark,0
E458337,S271106,Unilever,Landscaper,66178,2019-12-25,2025-11-12,DominicanRepublic,1
E905798,S385356,Barclays,Pharmacist,78781,2021-06-01,2023-06-14,Gambia,0
E681395,S350446,UniversityofNorthCarolinaatChapelHill,PoliceOfficer,83833,2022-09-02,2023-01-04,Grenada,0
E152633,S944831,Canon,ResearchScientist,87901,2019-08-14,2025-01-20,Guyana,1
E253314,S564133,UniversityofBritishColumbia(UBC),EventPlanner,49978,2019-02-16,2023-01-29,Chad,1
E679369,S738407,Xiaomi,ProjectManager,85820,2020-09-16,2024-08-12,Guinea,0
E88690,S228022,LG,MachineOperator,69797,2022-11-07,2023-07-13,EquatorialGuinea,0
E529252,S420992,Mercedes-Benz,Chef,33065,2020-01-24,2025-11-30,Belgium,0
E971392,S871672,UniversityofNorthCarolinaatChapelHill,ITSupportSpecialist,63438,2022-02-24,2023-03-20,Denmark,0
E208852,S652950,Audi,DroneOperator,48165,2022-10-29,2024-06-08,Canada,2
E404851,S489690,Siemens,Plumber,82861,2022-08-01,2025-07-14,Greece,2
E129467,S256137,Coca-Cola,ITSupportSpecialist,63571,2018-08-22,2023-09-29,Denmark,0
E585701,S669098,Siemens,FinancialAdvisor,52892,2018-08-01,2024-04-28,Colombia,1
E957568,S912909,Accenture,ClinicalPsychologist,36895,2022-04-05,2023-02-18,Bolivia,2
E996661,S450223,LVMH,Landscaper,65895,2020-03-27,2024-08-12,DominicanRepublic,2
E61222,S935749,Vodafone,PoliceOfficer,83716,2021-01-09,2023-12-09,Grenada,0
E298548,S865829,Lenovo,Doctor/Physician,46724,2020-04-02,2023-11-17,Cameroon,1
E649625,S510230,LG,Nurse,75543,2018-04-26,2023-08-17,Fiji,0
E401055,S644730,Siemens,Plumber,83229,2019-11-26,2024-09-14,Greece,2
E578840,S172800,Nike,FilmDirector,51953,2021-09-28,2024-08-24,China,0
E228095,S83486,Santander,Journalist,63684,2021-05-12,2025-10-27,Djibouti,1
E180258,S93802,Intel,Pilot,82053,2018-06-25,2023-10-26,Ghana,2
E531940,S717962,Airbus,Musician,74629,2020-12-02,2024-08-02,Ethiopia,2
E396939,S129165,JohnsHopkinsUniversity,Dentist,43790,2019-11-14,2023-03-30,Burundi,2
E958054,S182853,Adidas,MachineOperator,70627,2020-02-02,2024-02-25,EquatorialGuinea,2
E861608,S653660,UniversityofWashington,LogisticsManager,68674,2019-03-25,2023-10-22,ElSalvador,2
E839356,S797948,Accenture,Nurse,75508,2020-08-26,2023-09-17,Fiji,2
E303300,S766624,Mercedes-Benz,CivilEngineer,34779,2020-08-05,2025-08-19,Benin,0
E860824,S514183,JohnsHopkinsUniversity,DroneOperator,47613,2018-06-27,2024-03-17,Canada,2
E722249,S887383,UniversityofMichigan,Musician,73796,2018-10-05,2025-05-19,Ethiopia,0
E158640,S511808,UniversityofSouthernCalifornia(USC),Landscaper,65918,2018-07-26,2025-09-03,DominicanRepublic,1
E103316,S450566,Adidas,GameDeveloper,58065,2020-12-17,2024-09-11,Côted'Ivoire,2
E943447,S928715,LVMH,IndustrialDesigner,62254,2022-12-09,2025-09-12,Czechia,2
E147942,S825469,BostonUniversity,ITSupportSpecialist,63516,2018-07-03,2024-05-08,Denmark,2
E708771,S855755,Coca-Cola,Electrician,49473,2022-08-21,2023-09-03,CentralAfricanRepublic,0
E602166,S476334,Hyundai,Librarian,67962,2019-05-17,2023-10-14,Egypt,2
E992164,S425251,Lenovo,Pilot,82225,2021-12-28,2023-10-20,Ghana,1
E599813,S802740,Panasonic,RoboticsEngineer,90274,2018-06-12,2025-05-31,Honduras,0
E202108,S26394,CarnegieMellonUniversity,GameDeveloper,58032,2019-08-20,2025-07-30,Côted'Ivoire,0
E528168,S488718,Panasonic,LawEnforcementOfficer,66914,2022-02-08,2023-09-06,Ecuador,0
E785604,S929642,Hyundai,OccupationalTherapist,76483,2021-09-01,2024-05-13,Finland,2
E721355,S769657,Accenture,LabTechnician,65097,2019-11-02,2023-11-20,Dominica,2
E633494,S4822,Philips,EventPlanner,49656,2021-12-29,2025-08-07,Chad,1
E960537,S223892,Boeing,LogisticsManager,69291,2018-07-07,2024-09-09,ElSalvador,0
E559175,S183277,Vodafone,Microbiologist,72866,2019-05-22,2024-09-12,Eswatini,0
E609392,S281851,Intel,CivilEngineer,34779,2019-08-07,2024-03-11,Benin,2
E300781,S479884,Samsung,Musician,74151,2022-05-02,2023-11-27,Ethiopia,2
E370138,S887293,UniversityofPennsylvania,Journalist,64547,2018-11-10,2025-07-25,Djibouti,0
E835376,S416063,Audi,EventPlanner,49681,2021-03-11,2024-02-26,Chad,2
E76418,S685661,UniversityofSouthernCalifornia(USC),Firefighter,54564,2019-11-29,2024-07-05,Comoros,1
E520056,S11893,Audi,Plumber,82883,2019-04-17,2024-11-06,Greece,2
E243240,S429294,Intel,Microbiologist,72854,2022-05-12,2024-12-09,Eswatini,2
E630845,S807674,PepsiCo,DataScientist,43366,2020-01-05,2023-06-13,BurkinaFaso,1
E509969,S851302,Samsung,LabTechnician,65591,2020-10-05,2025-01-04,Dominica,2
E496752,S994364,Hyundai,FlightAttendant,55240,2019-10-28,2023-01-08,Congo(DemocraticRepublic),2
E297015,S825808,LG,FinancialAdvisor,52891,2019-04-24,2023-07-05,Colombia,0
E609190,S979031,CornellUniversity,Farmer,50670,2022-10-20,2024-07-31,Chile,1
E905160,S965938,Accenture,Pharmacist,79085,2019-12-12,2024-02-08,Gambia,2
E890683,S622967,Sony,Musician,73820,2020-01-31,2024-10-30,Ethiopia,0
E258905,S845840,GeorgiaInstituteofTechnology,Doctor/Physician,46626,2020-02-04,2023-11-01,Cameroon,2
E901618,S466256,Philips,DataScientist,43581,2018-06-12,2025-02-20,BurkinaFaso,1
E447934,S746173,Xiaomi,LawEnforcementOfficer,67457,2019-04-19,2024-09-27,Ecuador,0
E173780,S705296,IKEA,MarketingManager,71261,2022-07-15,2025-02-05,Eritrea,2
E980442,S295599,Siemens,LawEnforcementOfficer,67394,2018-05-28,2025-11-12,Ecuador,1
E839878,S574430,Intel,DataScientist,42953,2022-11-06,2023-07-13,BurkinaFaso,2
E457057,S67362,DukeUniversity,CustomerServiceRepresentative,41533,2018-12-27,2024-03-28,Brunei,1
E604275,S478999,Canon,LogisticsManager,69001,2018-11-12,2023-07-09,ElSalvador,1
E291267,S872133,Boeing,Microbiologist,72871,2020-10-23,2024-10-22,Eswatini,0
E550161,S893484,OnyxMarineSolutions,LogisticsManager,68847,2019-09-13,2025-10-24,ElSalvador,1
E957322,S493200,Panasonic,ContentCreator,39486,2018-03-16,2023-03-31,Botswana,0
E630436,S216578,Novartis,Dietitian/Nutritionist,44763,2021-05-18,2023-02-22,CaboVerde,0
E455415,S677944,Siemens,MarketingManager,70679,2019-10-31,2023-09-02,Eritrea,2
E769987,S168194,UniversityofVirginia,Dentist,44435,2019-11-02,2024-10-30,Burundi,1
E921721,S552896,UniversityofIllinoisUrbana-Champaign,IndustrialDesigner,62106,2022-09-01,2023-07-28,Czechia,1
E327808,S260126,Samsung,FreelanceWriter,56910,2018-11-15,2023-03-13,CostaRica,2
E104761,S122326,DHL,SoftwareDeveloper,93868,2022-01-18,2025-03-19,Indonesia,1
E210740,S747385,IKEA,EventPlanner,49809,2019-10-19,2025-06-30,Chad,2
E427262,S82353,Hitachi,MachineOperator,70436,2019-12-29,2024-08-07,EquatorialGuinea,1
E14607,S479302,Mitsubishi,RetailSalesAssociate,88850,2021-10-25,2025-04-06,Haiti,2
E510161,S266849,UniversityofTexasatAustin,Journalist,64203,2020-10-01,2024-11-29,Djibouti,0
E866576,S736932,Canon,MarketingManager,70974,2021-10-25,2024-08-01,Eritrea,1
E382431,S954320,UniversityofCaliforniaLosAngeles(UCLA),ITSupportSpecialist,63352,2020-05-31,2023-10-16,Denmark,1
E973378,S735734,Siemens,GraphicDesigner,59420,2020-04-24,2025-01-28,Croatia,1
E387182,S70633,Canon,DroneOperator,48543,2022-08-31,2024-09-14,Canada,1
E173655,S399218,LG,PoliceOfficer,83808,2021-06-17,2023-02-16,Grenada,0
E787974,S532552,LG,Florist,55700,2022-05-22,2024-09-17,Congo(Republic),0
E152507,S824693,UniversityofWashington,Copywriter,39903,2022-01-15,2024-01-29,Brazil,2
E646429,S697125,Coca-Cola,IndustrialDesigner,61851,2020-12-30,2023-09-29,Czechia,0
E816252,S383184,Barclays,Musician,74280,2018-05-12,2024-07-18,Ethiopia,0
E127715,S494409,BYD,GameDeveloper,57786,2020-10-18,2025-02-28,Côted'Ivoire,1
E218423,S893484,OnyxMarineSolutions,LogisticsManager,68847,2019-12-19,2024-05-02,ElSalvador,1
E848391,S520323,UniversityofCaliforniaLosAngeles(UCLA),FilmDirector,52339,2020-10-24,2024-03-21,China,1
E347109,S970313,Coca-Cola,ContentCreator,39510,2018-02-27,2025-12-27,Botswana,0
E477586,S302041,IKEA,MachineOperator,69738,2018-07-10,2024-04-22,EquatorialGuinea,2
E905106,S679932,DHL,PoliceOfficer,84285,2018-11-09,2023-11-25,Grenada,1
E358487,S303838,PepsiCo,SocialWorker,93389,2018-05-07,2024-07-12,India,1
E233838,S350465,JohnsHopkinsUniversity,FinancialAdvisor,53581,2022-09-23,2024-10-20,Colombia,2
E657749,S925294,UniversityofWarwick,Farmer,51245,2022-10-02,2024-10-15,Chile,0
E258479,S300093,Barclays,HRManager,60466,2021-12-20,2023-06-21,Cuba,0
E694644,S892120,DHL,Chef,33124,2018-08-03,2023-02-12,Belgium,1
E587135,S11893,Audi,Plumber,82883,2019-02-26,2024-05-13,Greece,2
E135666,S32302,Tencent,HRManager,60534,2019-09-18,2024-03-26,Cuba,2
E334263,S114922,Pfizer,ITSupportSpecialist,62816,2022-09-21,2025-03-05,Denmark,2
E422563,S756712,LG,Plumber,82826,2021-03-09,2023-04-04,Greece,0
E948947,S762878,PepsiCo,Plumber,83041,2021-06-24,2023-10-04,Greece,1
E236681,S889856,Boeing,IndustrialDesigner,62231,2019-09-24,2023-09-08,Czechia,0
E569614,S168900,PepsiCo,Florist,56080,2018-02-17,2024-01-12,Congo(Republic),1
E725452,S815126,Novartis,IndustrialDesigner,62106,2022-08-28,2025-05-22,Czechia,0
E103704,S591080,NorthwesternUniversity,EventPlanner,50154,2021-02-20,2023-06-25,Chad,2
E734071,S815685,Pfizer,ITSupportSpecialist,63531,2018-05-17,2023-06-01,Denmark,2
